game_id,game_type,game_name,game_releasedate,game_developer,game_publisher,game_price,game_discountedprice,game_discountpercent
632710,app,Princess Evangile W Happiness - Steam Edition,"Jul 28, 2017",MOONSTONE,MangaGamer,34.99,34.99,0
632730,app,Base Defense,"Nov 20, 2017",PLut,PLut,0,0,0
632750,app,StarPlayerVR,"May 7, 2017",OrangeStar,OrangeStar,9.99,9.99,0
632800,app,Beyond Eden,"Oct 6, 2017",Studio Pieplus,Studio Pieplus,0,0,0
632840,app,CYBER VR,"Aug 31, 2017",DAR Studio,DAR Studio,14.99,14.99,0
632870,app,Human: Fall Flat Official Soundtrack,"May 8, 2017",No Brakes Games,Curve Digital,4.99,4.99,0
633030,app,Oats Studios - Volume 1,"Jun 14, 2017",Oats Studios,nan,4.99,4.99,0
633060,app,Orwell: Ignorance is Strength,"Feb 22, 2018",Osmotic Studios,Fellow Traveller,9.99,9.99,0
633130,app,Nongünz,"May 19, 2017",Brainwash Gang,Sindiecate Arts,6.99,6.99,0
633140,app,The Blank Canvas - Hacking Nature,"May 10, 2017","The Blank Canvas,Lobo",nan,0,0,0
633210,app,The Hunger Games 360,"Aug 18, 2012",Lionsgate,nan,0,0,0
633230,app,NARUTO TO BORUTO: SHINOBI STRIKER,"Aug 31, 2018",Soleil Ltd.,BANDAI NAMCO Entertainment,49.99,49.99,0
633280,app,TANE DLC: Canadian Rocky Mountains - Rogers Pass,"May 3, 2017",N3V Games,N3V Games,39.99,39.99,0
633300,app,GlobalMap Astro,"Jun 12, 2018",Gradoservice,Gradoservice,54.99,54.99,0
633310,app,Stellaris: Anniversary Portraits,"May 9, 2017",Paradox Development Studio,Paradox Interactive,0,0,0
633320,app,Spirit Realm,"Jul 21, 2017","Matthew Reed,James Raymond",Magic House Creative,0,0,0
633350,app,WtBoy,"Jul 26, 2017",VolkDab,VolkDab,0.99,0.99,0
633360,app,Remothered: Tormented Fathers,"Jan 30, 2018",Stormind Games,Darril Arts,19.99,19.99,0
633370,app,Who's your Santa !?,"Dec 18, 2017",5Wolf,5Wolf,3.99,3.99,0
633460,app,Tannenberg,"Feb 13, 2019","M2H,Blackmill Games",M2H,19.99,19.99,0
633470,app,Eventide Night - OST,"May 4, 2017",Leaning Tower Studio,nan,9.99,9.99,0
633580,app,Neighbourhood Necromancer,"May 16, 2014",Choice of Games,Choice of Games,501.87,424.72,15.37
633600,app,Creatures Such as We,"Dec 12, 2014",Choice of Games,Choice of Games,501.87,424.72,15.37
633660,app,Onimod Land,"Nov 10, 2017",Astralax,Astralax,9.99,9.99,0
633880,app,Lone Warrior,"Sep 16, 2017",EHTechnology,EHTechnology,0.99,0.99,0
633940,app,Vision Origin,"May 19, 2017","Shanghai ThinkingBear Network Technology Co.,Ltd",Shanghai ThinkingBear Network Technology Co.Ltd,19.99,19.99,0
633950,app,Fall of Light: Darkest Edition,"Sep 28, 2017",RuneHeads,1C Entertainment,14.99,14.99,0
633970,app,Heroes Never Die,"Jul 7, 2017",FrostbiteGames,FrostbiteGames,19.99,19.99,0
633980,app,Two Worlds II - CoT Soundtrack,"Sep 6, 2017",Reality Pump Studios,TopWare Interactive,2.99,2.99,0
634010,app,Awesomenauts - Kunoichi Dizzy Skin,"Jun 14, 2017",Ronimo Games,nan,4.99,4.99,0
634012,app,Awesomenauts - Commander Cook-It Skin,"Aug 16, 2017",Ronimo Games,nan,4.99,1.99,60.12
634014,app,Awesomenauts - Dark Masquerade Qi'Tara Skin,"Dec 6, 2017",Ronimo Games,nan,4.99,4.99,0
634016,app,Awesomenauts - Bozo Gunk Skin,"Jul 17, 2018",Ronimo Games,nan,4.99,4.99,0
634030,app,Monster Slayers - Fire and Steel Expansion,"May 5, 2017",Nerdook Productions,Digerati,4.99,4.99,0
634040,app,Caveman Warriors - Soundtrack,"Sep 22, 2017",JanduSoft S.L.,JanduSoft S.L.,4.99,4.99,0
634060,app,ObserVRtarium,"Jun 8, 2017",NSC Creative,NSC Creative,0,0,0
634070,app,Murnatan,"Mar 24, 2018",AAAGAMES,AAAGAMES,0,0,0
634090,app,Suncore Chronicles: The Tower,"Apr 10, 2018",Inner World Games,Inner World Games,0,0,0
634120,app,Inmates,"Oct 5, 2017",Davit Andreasyan,Iceberg Interactive,9.99,9.99,0
634160,app,Cattails | Become a Cat!,"Dec 1, 2017",Falcon Development,Falcon Development,14.99,14.99,0
634170,app,Empathy: Path of Whispers - Original soundtrack,"May 16, 2017",Pixel Night,Iceberg Interactive,0,0,0
634180,app,Darkarta: A Broken Heart's Quest Standard Edition,"Aug 28, 2017",Tuttifrutti Interactive,Tuttifrutti Interactive,5.99,2.99,50.08
634340,app,Legend of Himari,"Mar 19, 2018",TERNOX,TERNOXVictory Road,0.99,0.99,0
634410,app,A Story Beside,2019,Wayward Prophet,Wayward Prophet,0,0,0
634420,app,Suncore Chronicles: The Tower - Level 1,"Apr 10, 2018",Inner World Games,Inner World Games,2.99,2.99,0
634421,app,Suncore Chronicles: The Tower - Level 2,"Jun 15, 2018",Inner World Games,Inner World Games,2.99,2.99,0
634580,app,Fantasy Grounds - Dragon Kin (Token Pack),"May 15, 2017","SmiteWorks USA, LLC",nan,4.99,4.99,0
635000,app,Edge of Hearts,"May 26, 2017",Re:Lab,Dark Light Studio,1.99,1.99,0
635010,app,ANTIFECTOR,"Oct 23, 2018",Startreming,Startreming,2.99,2.99,0
635040,app,Freeze Climbing,"May 12, 2017",Bottino.Games,Bottino.Games,0.99,0.99,0
635050,app,DESPOILER,"Mar 29, 2018",Parallax Labs,Parallax Labs,9.99,9.99,0
635110,app,Robotpencil Presents: Insight: Design Cool and Practical,"May 19, 2017",nan,nan,3.99,3.99,0
635130,app,Robotpencil Presents: Insight: How to Study Better,"May 19, 2017",nan,nan,5.99,5.99,0
635150,app,Robotpencil Presents: Insight: Tools of Practice,"Dec 12, 2017",nan,nan,5.99,5.99,0
635190,app,Puppy Doge VR,"May 10, 2017",Chun Y.,Chun Y.,0.99,0.99,0
635200,app,Distrust: a Long Dark Polar Survival,"Aug 23, 2017",Cheerdealers,Alawar Premium,11.99,11.99,0
635220,app,The Naked Game,"Dec 15, 2017",SiCzech Arts,SiCzech Arts,29.99,29.99,0
635260,app,CarX Drift Racing Online,"Nov 17, 2017",CarX Technologies,CarX Technologies,9.99,9.99,0
635290,app,Farming Simulator 17 - ROPA Pack,"Mar 13, 2018",Giants Software,Focus Home Interactive,7.99,7.99,0
635320,app,Last Day of June,"Aug 31, 2017",Ovosonico,505 Games,19.99,19.99,0
635330,app,Farming Simulator 17 - Platinum Expansion,"Nov 13, 2017",Giants Software,Focus Home Interactive,14.99,14.99,0
635390,app,Thief of Thieves: Season One,"Jul 16, 2018",Rival Games Ltd,Rival Games Ltd,19.99,19.99,0
635430,app,Blue Angels Aerobatic Flight Simulator,"Aug 17, 2017",Rortos Srl,Rortos Srl,14.99,14.99,0
635510,app,Fantasy Grounds - Goblins and Orcs (Token Pack),"May 15, 2017","SmiteWorks USA, LLC",nan,4.99,4.99,0
635520,app,Phantasmat: The Endless Night Collector's Edition,"May 15, 2017",Eipix Entertainment,Big Fish Games,9.99,9.99,0
635530,app,Covert Syndrome - Original Soundtrack,"May 25, 2017",Offworld Industries,nan,0,0,0
635550,app,Nocturnal Hunt,"Dec 1, 2017",Wolf Pack,Wolf Pack,5.99,5.99,0
635570,app,Fantasy Grounds - Weird Wars Rome: Nox Germanica (Savage Worlds),"May 25, 2017","SmiteWorks USA, LLC",nan,5.99,5.99,0
635580,app,WAVESHAPER: Original Soundtrack,"May 10, 2017",GAMES FOR HUMANS,GAMES FOR HUMANS,0.99,0.99,0
635590,app,Vulture Strike,"Dec 19, 2017",Vulture Strike,Vulture Strike,8.99,8.99,0
635670,app,EMPORIUM,"Apr 21, 2017",Tom Kitchen,Tom Kitchen,1.99,1.99,0
635730,app,Dragonia,"May 29, 2017",Blue Studio,Paradise Project,1.99,1.99,0
635750,app,LOGistICAL - The Netherlands,"May 12, 2017",Sacada,Sacada,4.99,4.99,0
635751,app,LOGistICAL - Germany,"Jun 15, 2017",Sacada,Sacada,8.99,8.99,0
635761,app,LOGistICAL - Canada,"Jul 10, 2017",Sacada,Sacada,7.99,7.99,0
635762,app,LOGistICAL - USA - Hawaii,"Jun 2, 2017",Sacada,Sacada,1.99,1.99,0
635780,app,#monstercakes OST,"May 12, 2017",Paleno Games,Paleno Games,0.99,0.99,0
635810,app,Manygolf,Summer 2017,disco.zone,disco.zone,0,0,0
635820,app,sphereFACE Soundtrack,"May 19, 2017",VoxelStorm,nan,9.99,9.99,0
635830,app,Demon Mark: A Russian Saga,"Jun 1, 2017",Choice of Games,Choice of Games,501.87,34.77,93.07
635870,app,OVIVO Soundtrack by Brokenkites + Artbook,"May 12, 2017","Brokenkites,IzHard",IzHard,1.99,1.99,0
635880,app,Chicken Labyrinth Puzzles,"Mar 26, 2018",ZemunBRE,ZemunBRE,0.99,0.99,0
635890,app,Fantasy Grounds - Amazons (Token Pack),"May 15, 2017","SmiteWorks USA, LLC",nan,4.99,4.99,0
635900,app,Tunnels of Despair,"Mar 16, 2018",BearFighterDev,BearFighterDev,2.99,2.99,0
635930,app,DOGO,"Aug 21, 2017",Pixel Barons,Pixel Barons,9.99,9.99,0
635940,app,Little Busters! English Edition,"Nov 1, 2017",VisualArts/Key,VisualArts,34.99,34.99,0
635980,app,Break The Food Chain,"Jul 17, 2017",TEHO Games,Caffeine Overdose,4.99,4.99,0
636010,app,Chateau Garden,"Jul 7, 2017",Makivision Games,rokaplay,8.99,8.99,0
636030,app,Ricky Raccoon 2 - Adventures in Egypt,"Jun 2, 2017",Makivision Games,rokaplay,8.99,8.99,0
636040,app,Pixel Worlds: MMO Sandbox,"Jan 21, 2017",Kukouri Mobile Entertainment,Kukouri Mobile Entertainment,0,0,0
636050,app,5 Star Rio Resort,"Jun 30, 2017",rokaplay,rokaplay,8.99,8.99,0
636070,app,Corridor Z,"Jan 5, 2018",Mass Creation,Mass Creation,7.99,7.99,0
636080,app,Nighthaw-X3000 - Official Soundtrack,"May 10, 2017",N94Games,AAG Studio,4.99,4.99,0
636130,app,X-Plane 11 - Add-on: Aerosoft - Airport Dallas/Fort Worth International,"May 12, 2017",Omar Masroor,Aerosoft GmbH,24.99,24.99,0
636131,app,X-Plane 11 - Add-on: Aerosoft - Airport Oslo,"May 16, 2017",Jo Erlend Sund,Aerosoft GmbH,24.99,24.99,0
636132,app,X-Plane 11 - Add-on: Aerosoft Airport Bonaire Flamingo,"Jul 3, 2017",Jo Erlend Sund,Aerosoft GmbH,17.99,17.99,0
636133,app,X-Plane 11 - Add-on: Aerosoft - Airport Bergen,"Jun 28, 2017","Jo Erlend Sund,Jan Marten Krull,Stairport Sceneries",Aerosoft GmbH,17.99,17.99,0
636134,app,X-Plane 11 - Add-on: Aerosoft - Airport Salvador International,"Aug 4, 2017",Globall Art,Aerosoft GmbH,24.99,24.99,0
636150,app,Cyberhunt,"May 19, 2017",NukGames,NukGames,0.99,0.49,50.51
636170,app,Reaching for Petals,"Sep 4, 2017",Blue Entropy Studios,Blue Entropy Studios,4.99,4.99,0
636200,app,Yu-Gi-Oh: Dark Side of Dimensions,"Jun 13, 2017",nan,nan,3.99,3.99,0
636220,app,CubeWorks,"Oct 31, 2017",TinMoon Studios,TinMoon Studios,9.99,9.99,0
636230,app,Safe House,"May 22, 2018",Labs Games,Labs Games,9.99,9.99,0
636290,app,Nongünz Soundtrack,"May 19, 2017",Brainwash Gang,Sindiecate Arts,3.99,3.99,0
636310,app,Concurrency,"May 16, 2017",Andy Imm,Restful Panic ltd,0.99,0.99,0
636320,app,Depth of Extinction,"Sep 27, 2018",HOF Studios,HOF Studios,14.99,9.74,35.02
636330,app,The God Paradox,"Sep 19, 2017","Tristan Begin,Caleb Klomparens",Tristan Begin,4.99,4.99,0
636370,app,The Sun Never Sets,"Jun 6, 2017",Cipher Hive,Cipher Hive,4.99,4.99,0
636390,app,Ticket to Earth,"Jun 28, 2017",Robot Circus,Robot Circus,14.99,14.99,0
636400,app,CUBOTS The Origins,"Aug 4, 2017",Street Lamp Games,Street Lamp Games,2.99,2.99,0
636410,app,Dungeonmans - Pay2Lose,"Jun 16, 2017",Adventurepro Games LLC,nan,4.99,4.99,0
636430,app,Zombie Kill,"May 14, 2017",GPM,GPM,13.99,13.99,0
636440,app,Browning & Winchester Pack,"Jun 9, 2017",Neopica,Bigben Interactive,2.99,2.99,0
636450,app,Rez Infinite,"Aug 9, 2017","Monstars Inc.,Resonair",Enhance,24.99,24.99,0
636460,app,Rugby League Team Manager 2018,"Oct 13, 2017",Alternative Software Ltd,Alternative Software Ltd,39.99,39.99,0
636470,app,Tungulus,"Jul 11, 2017",mangamengine,mangamengine,1.99,1.99,0
636480,app,Ravenfield,"May 18, 2017",SteelRaven7,SteelRaven7,14.99,14.99,0
636520,app,Gevaudan,"Jun 8, 2017",Nicolas Bernard,Microids Indie,2.99,2.99,0
636560,app,Runewards: Strategy Card Game,"Feb 13, 2018",ReaverGames Ltd.,FredBear GamesPlayPlayFun,0,0,0
636580,app,Primal Reign,"May 29, 2017",Immersive VR Limited,Immersive VR Limited,0,0,0
636590,app,VR SUSHI BAR,"May 30, 2017",mikai inc.,mikai inc.,9.99,9.99,0
636620,app,Tanks VR,"Apr 6, 2018",Freshfield Studios,Freshfield Studios,9.99,9.99,0
636630,app,OMSI 2 Add-on Busbetrieb-Simulator,"Jun 22, 2017",PeDePe GbR,Aerosoft GmbH,24.99,24.99,0
636670,app,The Grand Ball Soundtrack & Director's Commentary,"May 10, 2017",Last Lotus,Last Lotus,1.99,1.99,0
636690,app,Sociable Soccer,"Oct 20, 2017",Combo Breaker,Tower Studios,19.99,19.99,0
636710,app,The Sexy Brutale OST,"Aug 28, 2017","Cavalier Game Studios,Tequila Works",nan,6.99,6.99,0
636720,app,Bring to Light,"Jul 13, 2018",Red Meat Games,Red Meat Games,19.99,19.99,0
636740,app,Akihabara - Feel the Rhythm Remixed,"Nov 28, 2018","Mårten Jonsson,JMJ Interactive",JMJ Interactive,7.99,7.99,0
636880,app,Cyberhunt: Original Soundtrack,"May 19, 2017",NukGames,NukGames,0.99,0.49,50.51
636970,app,Tales Of Glory,"May 31, 2017",BlackTale Games,BlackTale Games,29.99,29.99,0
637000,app,Slayaway Camp - Monthly Murderers Series 1,"May 19, 2017",Blue Wizard Digital,nan,0.99,0.99,0
637030,app,Two Worlds Soundtrack by Harold Faltermayer,"May 15, 2017",Reality Pump Studios,TopWare Interactive,7.99,7.99,0
637060,app,Tiny Tales: Heart of the Forest,"Jul 20, 2017",Brave Giant LTD,Artifex Mundi,9.99,9.99,0
637090,app,BATTLETECH,"Apr 24, 2018",Harebrained Schemes,Paradox Interactive,39.99,39.99,0
637100,app,Sonic Forces,"Nov 7, 2017","Sonic Team,Hardlight",SEGA,39.99,39.99,0
637110,app,Runes of Avalon - Path of Magic,"Jul 26, 2017",Anawiki Games,Anawiki Games,8.99,8.99,0
637120,app,Space God,"Apr 19, 2018",Jellypig Games,PsychoFlux EntertainmentJellypig Games,4.99,4.99,0
637130,app,FortressCraft Evolved: Skin Pack #2,"Jan 8, 2018",ProjectorGames,nan,7.99,7.99,0
637150,app,Landless - Official Soundtrack,"Jan 18, 2018",CodeBullet,nan,0,0,0
637340,app,Solar Core,Eventually,Thomas Casse,Thomas Casse,0,0,0
637410,app,Disputed Space,"Dec 7, 2017",ShilohGames,ShilohGames,1.99,1.99,0
637650,app,FINAL FANTASY XV WINDOWS EDITION,"Mar 6, 2018",Square Enix,Square Enix,0,0,0
637670,app,Secret of Mana,"Feb 15, 2018",Square Enix,Square Enix,39.99,39.99,0
637690,app,Rocksmith® 2014 Edition – Remastered – 70s Mix Song Pack II,"Jul 5, 2017",Ubisoft - San Francisco,nan,7.99,7.99,0
637691,app,Rocksmith® 2014 Edition – Remastered – Jim Croce - “Time in a Bottle”,"Jul 5, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637692,app,Rocksmith® 2014 Edition – Remastered – Peter Frampton - “Do You Feel Like We Do”,"Jul 5, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637693,app,Rocksmith® 2014 Edition – Remastered – Thin Lizzy - “Cowboy Song”,"Jul 5, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637694,app,Rocksmith® 2014 Edition – Remastered – The Strokes Song Pack II,"Jul 11, 2017",Ubisoft - San Francisco,nan,9.99,9.99,0
637695,app,Rocksmith® 2014 Edition – Remastered – The Strokes - “12:51”,"Jul 11, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637696,app,Rocksmith® 2014 Edition – Remastered – The Strokes - “You Only Live Once”,"Jul 11, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637697,app,Rocksmith® 2014 Edition – Remastered – The Strokes - “Someday”,"Jul 11, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637698,app,Rocksmith® 2014 Edition – Remastered – The Strokes - “Taken for a Fool”,"Jul 11, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637699,app,Rocksmith® 2014 Edition – Remastered – 90s Mix Song Pack III,"Jul 18, 2017",Ubisoft - San Francisco,nan,7.99,7.99,0
637700,app,Rocksmith® 2014 Edition – Remastered – Spin Doctors - “Little Miss Can’t Be Wrong”,"Jul 18, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637701,app,Rocksmith® 2014 Edition – Remastered – Supergrass - “Alright”,"Jul 18, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637702,app,Rocksmith® 2014 Edition – Remastered – Tom Cochrane - “Life is a Highway”,"Jul 18, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637703,app,Rocksmith® 2014 Edition – Remastered – Marilyn Manson Song Pack,"Jul 25, 2017",Ubisoft - San Francisco,nan,7.99,7.99,0
637704,app,Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “Coma White”,"Jul 25, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637705,app,Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “The Beautiful People”,"Jul 25, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637706,app,Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “Tourniquet”,"Jul 25, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637707,app,Rocksmith® 2014 Edition – Remastered – The Monkees Song Pack,"Aug 1, 2017",Ubisoft - San Francisco,nan,7.99,7.99,0
637708,app,Rocksmith® 2014 Edition – Remastered – The Monkees - “Last Train to Clarksville”,"Aug 1, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637709,app,Rocksmith® 2014 Edition – Remastered – The Monkees - “Pleasant Valley Sunday”,"Aug 1, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637710,app,Rocksmith® 2014 Edition – Remastered – The Monkees - “Valleri”,"Aug 1, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637711,app,Rocksmith® 2014 Edition – Remastered – 2010s Mix Song Pack III,"Aug 8, 2017",Ubisoft - San Francisco,nan,7.99,7.99,0
637712,app,Rocksmith® 2014 Edition – Remastered – Bring Me the Horizon - “Can You Feel My Heart”,"Aug 8, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637713,app,Rocksmith® 2014 Edition – Remastered - The Gaslight Anthem - “45”,"Aug 8, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637714,app,Rocksmith® 2014 Edition – Remastered – Passenger - “Let Her Go”,"Aug 8, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637715,app,Rocksmith® 2014 Edition – Remastered – Muddy Waters Song Pack,"Aug 15, 2017",Ubisoft - San Francisco,nan,9.99,9.99,0
637716,app,Rocksmith® 2014 Edition – Remastered – Muddy Waters - “Mannish Boy”,"Aug 15, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637717,app,Rocksmith® 2014 Edition – Remastered – Muddy Waters - “Honey Bee”,"Aug 15, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637718,app,Rocksmith® 2014 Edition – Remastered – Muddy Waters - “I Can’t Be Satisfied”,"Aug 15, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637719,app,Rocksmith® 2014 Edition – Remastered – Muddy Waters - “Still A Fool”,"Aug 15, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637721,app,"Rocksmith® 2014 Edition – Remastered – Airbourne - “Blonde, Bad and Beautiful”","Aug 22, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637722,app,Rocksmith® 2014 Edition – Remastered – Airbourne - “Runnin’ Wild”,"Aug 22, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637723,app,"Rocksmith® 2014 Edition – Remastered – Airbourne - “Too Much, Too Young, Too Fast”","Aug 22, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637724,app,Rocksmith® 2014 Edition – Remastered – Variety Song Pack XI,"Aug 29, 2017",Ubisoft - San Francisco,nan,9.99,9.99,0
637725,app,Rocksmith® 2014 Edition – Remastered – Bombay Bicycle Club - “Your Eyes”,"Aug 29, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637726,app,Rocksmith® 2014 Edition – Remastered – Escape The Fate - “This War Is Ours (The Guillotine II)”,"Aug 29, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637727,app,Rocksmith® 2014 Edition – Remastered – The Flaming Lips - “She Don’t Use Jelly”,"Aug 29, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637728,app,Rocksmith® 2014 Edition – Remastered – George Strait - “All My Ex’s Live in Texas”,"Aug 29, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637730,app,Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “It’s Not My Time”,"Sep 5, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637731,app,Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “Let Me Go”,"Sep 5, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637732,app,Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “Be Like That”,"Sep 5, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637748,app,Rocksmith® 2014 Edition – Remastered – Four Tops Song Pack,"Oct 3, 2017",Ubisoft - San Francisco,nan,9.99,9.99,0
637749,app,Rocksmith® 2014 Edition – Remastered – Four Tops - “I Can’t Help Myself (Sugar Pie Honey Bunch)”,"Oct 3, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637750,app,Rocksmith® 2014 Edition – Remastered – Four Tops - “Bernadette”,"Oct 3, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637751,app,Rocksmith® 2014 Edition – Remastered – Four Tops - “Reach Out I'll Be There”,"Oct 3, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637752,app,Rocksmith® 2014 Edition – Remastered – Four Tops - “It’s the Same Old Song”,"Oct 3, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637753,app,Rocksmith® 2014 Edition – Remastered – 2000s Mix Song Pack III,"Oct 10, 2017",Ubisoft - San Francisco,nan,7.99,7.99,0
637754,app,Rocksmith® 2014 Edition – Remastered – Hinder - “Lips of an Angel”,"Oct 10, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637755,app,Rocksmith® 2014 Edition – Remastered – Band of Horses - “The Funeral”,"Oct 10, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637756,app,Rocksmith® 2014 Edition – Remastered – Kelly Clarkson - “Breakaway”,"Oct 10, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637757,app,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive Song Pack,"Oct 17, 2017",Ubisoft - San Francisco,nan,7.99,7.99,0
637758,app,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “Takin’ Care of Business”,"Oct 17, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637759,app,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “You Ain’t Seen Nothing Yet”,"Oct 17, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637760,app,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “Let It Ride”,"Oct 17, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637761,app,Rocksmith® 2014 Edition – Remastered – Variety Song Pack XII,"Oct 24, 2017",Ubisoft - San Francisco,nan,9.99,9.99,0
637762,app,Rocksmith® 2014 Edition – Remastered – DragonForce - “Through the Fire and Flames”,"Oct 24, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637764,app,Rocksmith® 2014 Edition – Remastered – Colin Hay of Men at Work - “Down Under 2012”,"Oct 24, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
637765,app,Rocksmith® 2014 Edition – Remastered – Rusted Root - “Send Me On My Way”,"Oct 24, 2017",Ubisoft - San Francisco,nan,2.99,2.99,0
